category;tweet_id;text;date;retweet_count
water pollution;1.14E+18;I think I’m single because of water pollution / global warming. There’s definitely plenty of fish in the sea, but there’s also an increasingly amount of trash too 🗑🐠🚶🏾‍♂️;6/26/2019 3:38;0
water pollution;1.14E+18;#Anthropocene #From1950s-&gt  #EpochOfManMadeInterventions  with AtomicBombs, PopulationExplosion, IndustrialGrowth, GreenRevolution, Air/Water/Soil Pollution, Deforestation &amp  Urbanisation;6/26/2019 3:37;0
water pollution;1.14E+18;*@chefykins1 *@QTAnon1 *@KayTeeLovesUSA What do they say about China and India?  We could turn off every engine in America and until India and China fix their pollution, we may as well be bailing water out of the Titanic with a Dixie cup.;6/26/2019 3:34;0
water pollution;1.14E+18;"#DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air and water pollution!
-
#WeMeanToClean #CleanDelhi #SwachhBharat #MyCleanIndia #WasteManagement #WasteSegregation #DelhiPollution #AirPollution #WaterPollution https://t.co/mgFMn6BrSf";6/26/2019 3:30;5
water pollution;1.14E+18;"*@Gauravgarg527 *@capt_amarinder Pollution from Farmers?? O really?
Industries? Coal Electricity plants?
Vehicles? Bricks ale bhathe? Many more....?
How many big canals in Punjab? Why govt issues new electricity connections instead rain water harvesting and natural water resources? Why bijli muft? Ask Mr. Cm bro";6/26/2019 3:29;0
water pollution;1.14E+18;Do you know that 1 ton of plastic trash can save 5774 KwH of electricity, 3114 litres of oil, and 3000 litres of water!! Plastic recycling has the potential of unthinkable benefits. Just don't throw your used plastic  away - causing environmental pollution! Important message!!!;6/26/2019 3:20;2
water pollution;1.14E+18;*@judymcneely1 *@IngrahamAngle *@thedailybeast *@WhiteHouse *@realDonaldTrump 2. No ones fault they did not know that treating timbers creosote going on the ground for years would migrate to water supply! But now we know how pollution moves. Understanding where it goes. So yes polluting now has consequences tomorrow! So don’t tell me to be quiet!;6/26/2019 3:15;0
water pollution;1.14E+18;*@judymcneely1 *@IngrahamAngle *@thedailybeast *@WhiteHouse *@realDonaldTrump 1. Our company remediate field in Laramie WY that contained creosote that was polluting Laramie River from pollution that took place in the 1880 to 1920 when they were  laying railroad tracks and treating timbers. People were dying from cancer. They could not drink the water.;6/26/2019 3:11;0
water pollution;1.14E+18;*@robin_carry *@andrewfwkelly *@PeterGleick May i know where you are living , what is the use of SPACE STATIONS, SATELLITES, ROCKETS if your governments ( State,Central) are not interested to do BASIC AMENITIES ( water,health,pollution) for the people;6/26/2019 3:05;0
water pollution;1.14E+18;In 2017, we launched #Orcas Love Raingardens in Tacoma, #Washington, a community whose activities directly impact southern resident orcas. Raingardens filter pollution from stormwater &amp  transfer clean water back to the Salish Sea: https://t.co/Yl13bRiI2O #YearOfCoexistence https://t.co/PnJtrv7Y5H;6/26/2019 3:00;11
water pollution;1.14E+18;"""China maintains the world’s largest fishing fleet, and its distant water  vessels operate around the globe due to overfishing and pollution of  Chinese coastal waters."" // Every seaport that is a part of BRI has the opportunity to be fully exploited for fishing.";6/26/2019 2:59;0
water pollution;1.14E+18;vegetation, contaminates water and creates noise and air pollution that is detrimental to wildlife and the environment for years to come.;6/26/2019 2:52;0
water pollution;1.14E+18;"*@RosaMar08412994 *@sunrisemvmt *@_waleedshahid *@TomPerez *@RoKhanna Okay you are now saying ""God created gravity"".  So can God fix water pollution for us?  Can God please help eliminate plastic contamination in our oceans?  Can God lower the temperature?";6/26/2019 2:52;0
water pollution;1.14E+18;Asian Insider June 25: Drones, pollution and a water crisis https://t.co/Uzkr6n5DWy;6/26/2019 2:52;0
water pollution;1.14E+18;"*@narendramodi *@PMOIndia Sir I have an innovative idea to control pollution water control and to stop ozone depletion and also Flood area affected 
I want to meet u and tell about that plz modi ji  we want u to action this quickly as soon as possible warna earth will end soon....";6/26/2019 2:50;0
water pollution;1.14E+18;"While Colorado leads the way in reducing air pollution, the Trump Administration is doing everything it can to undermine our progress—on our own #PublicLands!

Let’s #FlipTheSenate  protect our communities, wildlife and water  and stop this reckless plan.

https://t.co/gY5yTMLqpz";6/26/2019 2:44;1
water pollution;1.14E+18;*@water4colorado How about keeping airborne oil&amp gas fracking poisons, pollution out of our open air water systems for a start on keeping them safe and clean!;6/26/2019 2:40;1
water pollution;1.14E+18;*@capt_amarinder Keep it up sir now main topic is pollution from farmers nd jhona  band karo due to shortage of water level day by day;6/26/2019 2:40;0
water pollution;1.14E+18;*@afneil There is none.This is getting out of hand. People get 'pollution' - clean air, clean water, safe disposal of rubbish, renewable energy &amp  green plantation. We don't believe the climate can be changed globally by these factors. Hyperbole ruins the policy! https://t.co/56uwbEPsDW;6/26/2019 2:30;0
water pollution;1.14E+18;Please see https://t.co/7tUxC7coQB for generating Clean Energy in India and the world Mr Philip Alston and request *@UN to help us out to really reduce #Pollution, enable more access to Clean #Energy, #Food and #Water globally! https://t.co/vbUOMUII9U;6/26/2019 2:29;0
water pollution;1.14E+18;This also results in horrible environmental outcomes. Countries which produce American consumer products have terrible CO2 emissions and water and air pollution rates. (5/n);6/26/2019 2:20;0
water pollution;1.14E+18;*@Actually_Thanos Also water pollution will change the map?;6/26/2019 2:16;0
water pollution;1.14E+18;Having EV COPD and the carrier Gene. Ridding my bike behind the cars to go to school and work. I wonder, why studies haven't been done on this? Why I chose the GreenHouse. If we don't deal with the air, water or land Pollution. There won't be much Healthcare care do to help. https://t.co/41RnQEOvaq;6/26/2019 2:05;0
water pollution;1.14E+18;Tough times ahead for India. Internally, no control over our rising  population, pollution &amp  no attempt water management have taken us to this state. Externally, water wars may erupt with Pakistan &amp  China (which is building dans, diverting rivers). https://t.co/bqWWRMuJwz;6/26/2019 1:36;2
water pollution;1.14E+18;Duck in The Pool . Mixed media environmental  project.I was inspired by Blue Planet II, the nature documentary produced by the BBC’s Natural History Unit, is in hot water for planting plastic ducks in the sea for a segment on marine pollution.#nature #GreenPeace https://t.co/YCzXFE9IvP;6/26/2019 1:29;0
water pollution;1.14E+18;"What are Water Pollution Causes, Sources and Problems in India?

See: https://t.co/dMxRWc2DS3

*@isrgrajan #WednesdayMotivation #IsrgRajan #Water_borne_diseases #Water_pollurants #Water_pollution https://t.co/zoQbkJgz9T";6/26/2019 1:29;0
water pollution;1.14E+18;I believe water pollution is best described by this one quote from Oprah: 'Energy is the essence of life. Every day you decide how you're going to use it by knowing what you want and what it takes to reach that goal, and by maintaining focus.';6/26/2019 1:21;0
water pollution;1.14E+18;*@wordspaynodebt *@BruceMcMahon11 *@afneil Problem is who is going to shout loud enough that the emporer has no clothes. Climate change is a con, pollution of our soil, food and water is not and that we CAN fix;6/26/2019 1:17;0
water pollution;1.14E+18;*@WalshFreedom But are you free if you are sick from Govt pollution into your water and your food?  No access to medical care?  Are you free when you are denied an opportunity to learn and grow because of your zip code? What does a “more perfect union” actually mean to you?;6/26/2019 1:09;0
water pollution;1.14E+18;Driving to the airport and find this in Reading services. *@CostaCoffee did you not see *@HughFW *@itsanitarani #WarOnPlastic why practically give away free pollution? Just let people refill reusable bottles with tap water 💦 😩🥺 #OurPlasticFeedback https://t.co/NiVlyMdb6h;6/26/2019 0:57;0
water pollution;1.14E+18;Dear *@narendramodi ji, it is great to see all the development but all will be fruitless if cities are going dry (no control on water recycling), everywhere water pollution, air pollution, plastic pollution, if rivers are drying up no use of interlinking rivers.;6/26/2019 0:47;0
water pollution;1.14E+18;Great Fish River pollution: Water and sanitation dept takes local municipality to court via *@News24 https://t.co/loyhOCiSG6;6/26/2019 0:43;0
water pollution;1.14E+18;If you see trash on the ground, pick it up! Choose to be a part of the solution, this is everyone's planet. Nothing warm water and soap can't clean! #pollution #litterbugs #CleanPlanet;6/26/2019 0:36;0
water pollution;1.14E+18;*@judymcneely1 *@IngrahamAngle *@thedailybeast *@WhiteHouse *@realDonaldTrump You believe everything thing this uniformed person spills out of her mouth. I believe the science. I have seen where people have to pay triple the dollars for clean water. I have place where people can’t plant bushes in their yard because of lead tailings pollution !;6/26/2019 0:36;0
water pollution;1.14E+18;As a teen, *@TulsiGabbard was concerned about #Pollution she saw on the beaches &amp  oceans of Hawaii, so she #Cofounded #HealthyHawaiiCoalition &amp  developed a fun program she took to elementary schools teaching kids about the importance of protecting our land &amp  water resources. https://t.co/9wAU1rFYLN;6/26/2019 0:34;1
water pollution;1.14E+18;"*@girirajsinghbjp Just see the amount of Plastic Bottle!Why this show off?? Are u guys thirsty  can't u use common source of water.
*@PrakashJavdekar  Hw will u beat Plastic pollution then?
Ask ur MPs to use Reusable steel bottles.Hope they r rich enough to buy it .!! Do u care fr the environment??";6/26/2019 0:30;0
water pollution;1.14E+18;"*@girirajsinghbjp Plastic Pollution.
Just see the amount of Plastic Bottle..!!Why this show off?? Are u guys thirsty  can't u use common source of water.
*@PrakashJavdekar  How will u beat Plastic pollution then??
Ask ur MPs to use Reusable steel bottles.Hope they r rich enough to buy it .!!!#Shame";6/26/2019 0:30;0
water pollution;1.14E+18;"*@girirajsinghbjp Just see the amount of Plastic Bottle..!!Why this show off?? Are u guys thirsty  can't u use common source of water.
*@PrakashJavdekar  Hw will u beat Plastic pollution then???? #plastic
Ask ur MPs to use Reusable steel bottles.Hope they r rich enough to buy it .!!!#Shame";6/26/2019 0:29;0
water pollution;1.14E+18;Nutrient pollution of our water resources doesn't have to happen. https://t.co/RLLHMjMRiX;6/26/2019 0:29;0
water pollution;1.14E+18;"*@girirajsinghbjp Just see the amount of Plastic Bottle..!!Why this show off? Are u guys thirsty  can't u use common source of water????.
*@PrakashJavdekar  How will u beat Plastic pollution then????
Ask ur MPs to use Reusable steel bottles.Hope they r rich enough to buy it .!!!#Shame";6/26/2019 0:29;0
water pollution;1.14E+18;"*@girirajsinghbjp Just see the amount of Plastic Bottle..!!Why this show off?? Are u guys thirsty  can't u use common source of water.
*@PrakashJavdekar  How will u beat Plastic pollution then????
Ask ur MP to use Reusable steel bottles.Hope they r rich enough to buy it .!!#Shame";6/26/2019 0:28;0
water pollution;1.14E+18;"*@girirajsinghbjp Just see the amount of Plastic Bottle..!!Why this show off?? Are u guys thirsty  can't u use common source of water.
*@PrakashJavdekar  How will u beat Plastic pollution then????
Ask ur MPs to use Reusable steel bottles.Hope they r rich enough to buy it .!!!#Shame";6/26/2019 0:28;0
water pollution;1.14E+18;the habitat destruction! on land and in the ocean! increased foot traffic in all senses! disruption of the traditional ways of those places' cultures! the disintegration of natural processes and systems! increased need for air/water/land travel! more pollution!;6/26/2019 0:26;0
water pollution;1.14E+18;once, when I went to the Gulf Shores beach, the pollution in the water was enough to kill all the bugs, but not the eggs.;6/26/2019 0:22;0
water pollution;1.14E+18;*@JCWTX *@juniptulip *@JonnyTriBBz6 Energy that pollutes more should cost more. And it will, if the producer has to pay for the impacts they - and end users in the case of gasoline - have on neighbors and the globe in terms of noise, air, land and water pollution: health, economic, and quality of life harms).;6/26/2019 0:18;0
